,Unnamed: 0,obs_1_in_lawn,obs_1_x,obs_1_y,obs_1_t,obs_1_z,obs_1_speed,obs_4_in_lawn,obs_4_x,obs_4_y,obs_4_t,obs_4_z,obs_4_speed,obs_5_in_lawn,obs_5_x,obs_5_y,obs_1_average_speed,obs_1_total_distance,obs_4_average_speed,obs_4_total_distance,obs_5_total_distance
481,482,False,421.281193285455,360.360144975418,481.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,481.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
482,483,False,421.281193285455,360.360144975418,482.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,482.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
483,484,False,421.281193285455,360.360144975418,483.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,483.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
484,485,False,421.281193285455,360.360144975418,484.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,484.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
485,486,False,421.281193285455,360.360144975418,485.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,485.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
486,487,False,421.281193285455,360.360144975418,486.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,486.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
487,488,False,421.281193285455,360.360144975418,487.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,487.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
488,489,False,421.281193285455,360.360144975418,488.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,488.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
489,490,False,421.281193285455,360.360144975418,489.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,489.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
490,491,False,421.281193285455,360.360144975418,490.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,490.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
491,492,False,421.281193285455,360.360144975418,491.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,491.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
492,493,False,421.281193285455,360.360144975418,492.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,492.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
493,494,False,421.281193285455,360.360144975418,493.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,493.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
494,495,False,421.281193285455,360.360144975418,494.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,494.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
495,496,False,421.281193285455,360.360144975418,495.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,495.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
496,497,False,421.281193285455,360.360144975418,496.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,496.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
497,498,False,421.281193285455,360.360144975418,497.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,497.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
498,499,False,421.281193285455,360.360144975418,498.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,498.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
499,500,False,421.281193285455,360.360144975418,499.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,499.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
500,501,False,421.281193285455,360.360144975418,500.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,500.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
501,502,False,421.281193285455,360.360144975418,501.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,501.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
502,503,False,421.281193285455,360.360144975418,502.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,502.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
503,504,False,421.281193285455,360.360144975418,503.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,503.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
504,505,False,421.281193285455,360.360144975418,504.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,504.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
505,506,False,421.281193285455,360.360144975418,505.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,505.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
506,507,False,421.281193285455,360.360144975418,506.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,506.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
507,508,False,421.281193285455,360.360144975418,507.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,507.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
508,509,False,421.281193285455,360.360144975418,508.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,508.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
509,510,False,421.281193285455,360.360144975418,509.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,509.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
510,511,False,421.281193285455,360.360144975418,510.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,510.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
511,512,False,421.281193285455,360.360144975418,511.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,511.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
512,513,False,421.281193285455,360.360144975418,512.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,512.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
513,514,False,421.281193285455,360.360144975418,513.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,513.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
514,515,False,421.281193285455,360.360144975418,514.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,514.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
515,516,False,421.281193285455,360.360144975418,515.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,515.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
516,517,False,421.281193285455,360.360144975418,516.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,516.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
517,518,False,421.281193285455,360.360144975418,517.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,517.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
518,519,False,421.281193285455,360.360144975418,518.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,518.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
519,520,False,421.281193285455,360.360144975418,519.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,519.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
520,521,False,421.281193285455,360.360144975418,520.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,520.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
521,522,False,421.281193285455,360.360144975418,521.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,521.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
522,523,False,421.281193285455,360.360144975418,522.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,522.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
523,524,False,421.281193285455,360.360144975418,523.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,523.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
524,525,False,421.281193285455,360.360144975418,524.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,524.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
525,526,False,421.281193285455,360.360144975418,525.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,525.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
526,527,False,421.281193285455,360.360144975418,526.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,526.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
527,528,False,421.281193285455,360.360144975418,527.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,527.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
528,529,False,421.281193285455,360.360144975418,528.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,528.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
529,530,False,421.281193285455,360.360144975418,529.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,529.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
530,531,False,421.281193285455,360.360144975418,530.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,530.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
531,532,False,421.281193285455,360.360144975418,531.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,531.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
532,533,False,421.281193285455,360.360144975418,532.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,532.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
533,534,False,421.281193285455,360.360144975418,533.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,533.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
534,535,False,421.281193285455,360.360144975418,534.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,534.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
535,536,False,421.281193285455,360.360144975418,535.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,535.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
536,537,False,421.281193285455,360.360144975418,536.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,536.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
537,538,False,421.281193285455,360.360144975418,537.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,537.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
538,539,False,421.281193285455,360.360144975418,538.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,538.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
539,540,False,421.281193285455,360.360144975418,539.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,539.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
540,541,False,421.281193285455,360.360144975418,540.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,540.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
541,542,False,421.281193285455,360.360144975418,541.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,541.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
542,543,False,421.281193285455,360.360144975418,542.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,542.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
543,544,False,421.281193285455,360.360144975418,543.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,543.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
544,545,False,421.281193285455,360.360144975418,544.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,544.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
545,546,False,421.281193285455,360.360144975418,545.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,545.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
546,547,False,421.281193285455,360.360144975418,546.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,546.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
547,548,False,421.281193285455,360.360144975418,547.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,547.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
548,549,False,421.281193285455,360.360144975418,548.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,548.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
549,550,False,421.281193285455,360.360144975418,549.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,549.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
550,551,False,421.281193285455,360.360144975418,550.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,550.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
551,552,False,421.281193285455,360.360144975418,551.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,551.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
552,553,False,421.281193285455,360.360144975418,552.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,552.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
553,554,False,421.281193285455,360.360144975418,553.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,553.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
554,555,False,421.281193285455,360.360144975418,554.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,554.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
555,556,False,421.281193285455,360.360144975418,555.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,555.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
556,557,False,421.281193285455,360.360144975418,556.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,556.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
557,558,False,421.281193285455,360.360144975418,557.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,557.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
558,559,False,421.281193285455,360.360144975418,558.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,558.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
559,560,False,421.281193285455,360.360144975418,559.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,559.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
560,561,False,421.281193285455,360.360144975418,560.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,560.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
561,562,False,421.281193285455,360.360144975418,561.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,561.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
562,563,False,421.281193285455,360.360144975418,562.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,562.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
563,564,False,421.281193285455,360.360144975418,563.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,563.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
564,565,False,421.281193285455,360.360144975418,564.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,564.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
565,566,False,421.281193285455,360.360144975418,565.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,565.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
566,567,False,421.281193285455,360.360144975418,566.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,566.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
567,568,False,421.281193285455,360.360144975418,567.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,567.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
568,569,False,421.281193285455,360.360144975418,568.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,568.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
569,570,False,421.281193285455,360.360144975418,569.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,569.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
570,571,False,421.281193285455,360.360144975418,570.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,570.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
571,572,False,421.281193285455,360.360144975418,571.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,571.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
572,573,False,421.281193285455,360.360144975418,572.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,572.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
573,574,False,421.281193285455,360.360144975418,573.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,573.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
574,575,False,421.281193285455,360.360144975418,574.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,574.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
575,576,False,421.281193285455,360.360144975418,575.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,575.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
576,577,False,421.281193285455,360.360144975418,576.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,576.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
577,578,False,421.281193285455,360.360144975418,577.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,577.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
578,579,False,421.281193285455,360.360144975418,578.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,578.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
579,580,False,421.281193285455,360.360144975418,579.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,579.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
580,581,False,421.281193285455,360.360144975418,580.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,580.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
581,582,False,421.281193285455,360.360144975418,581.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,581.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
582,583,False,421.281193285455,360.360144975418,582.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,582.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
583,584,False,421.281193285455,360.360144975418,583.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,583.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
584,585,False,421.281193285455,360.360144975418,584.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,584.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
585,586,False,421.281193285455,360.360144975418,585.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,585.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
586,587,False,421.281193285455,360.360144975418,586.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,586.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
587,588,False,421.281193285455,360.360144975418,587.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,587.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
588,589,False,421.281193285455,360.360144975418,588.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,588.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
589,590,False,421.281193285455,360.360144975418,589.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,589.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
590,591,False,421.281193285455,360.360144975418,590.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,590.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
591,592,False,421.281193285455,360.360144975418,591.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,591.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
592,593,False,421.281193285455,360.360144975418,592.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,592.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
593,594,False,421.281193285455,360.360144975418,593.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,593.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
